sep=;
From#;From Name;To# - Circ#;To Name;Area;Owner;Resistance (pu);Reactance (pu);Line Charg. (pu);Normal Rat.(MVA);Overl. Rat.(MVA);Emerg. Rat.(MVA);ShtF On;GSht From (MW);BSht From (Mvar);ShtT On;GSht To (MW);BSht To (Mvar);Brk From;Brk To;Monitored;R0 (pu);X0 (pu);Type;Name
2318;ICEM---SP069;2326    # 01;NGR+PA-SP069;209;0;0.20250;0.30480;0.00420;29.0;29.0;29.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.60750;0.91440;TL;ICEM---SP069 - NGR+PA-S 
2320;J.PAUL-SP138;2331    # 01;SJRPR--SP138;208;0;0.05346;0.13833;0.03342;101.0;144.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.16038;0.41499;TL;J.PAUL-SP138 - SJRPR--S 
2321;J.PAUL-SP069;2308    # 01;CAJOBI-SP069;208;0;0.15290;0.23010;0.00320;22.0;27.0;150.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.45870;0.69030;TL;J.PAUL-SP069 - CAJOBI-S 
2322;MI+YMV-SP138;3102    # 01;MANDU-BIO138;208;0;0.01760;0.04320;0.01160;103.0;129.0;89.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05280;0.12960;TL;MI+YMV-SP138 - MANDU-BI 
2323;MIRASS-SP069;2326    # 01;NGR+PA-SP069;209;0;0.29420;0.44280;0.00610;29.0;29.0;34.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.88260;1.32840;TL;MIRASS-SP069 - NGR+PA-S 
2324;MAPRAZ-SP069;2334    # 01;TANABI-SP069;209;0;0.13840;0.20840;0.00280;29.0;29.0;125.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.41520;0.62520;TL;MAPRAZ-SP069 - TANABI-S 
2325;AMOGIABIO138;6598    # 01;RETIR-PCH138;208;0;0.00510;0.01770;0.00450;179.0;179.0;179.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01530;0.05310;TL;AMOGIABIO138 - RETIR-PC 
2336;AMPAR1-SP138;2246    # 01;3PONTA-SP138;215;0;0.01333;0.03495;0.00821;101.0;101.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.04000;0.10486;TL;AMPAR1-SP138 - 3PONTA-S 
2337;AUXILI-SP138;11631    # 01;AUX-1Y-SP138;211;0;0.00030;0.00070;0.00020;101.0;144.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00090;0.00210;TL;AUXILI-SP138 - AUX-1Y-S 
2337;AUXILI-SP138;22631    # 01;AUX-2Y-SP138;211;0;0.00030;0.00070;0.00020;101.0;144.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00090;0.00210;TL;AUXILI-SP138 - AUX-2Y-S 
2340;COLINA-SP138;2306    # 01;CA+M+B-SP138;208;0;0.02500;0.06620;0.01550;144.0;168.0;100.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07500;0.19860;TL;COLINA-SP138 - CA+M+B-S 
2342;IPORA--SP138;11646    # 01;IPR-1Y-SP138;209;0;0.00080;0.00200;0.00050;101.0;144.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00240;0.00600;TL;IPORA--SP138 - IPR-1Y-S 
2342;IPORA--SP138;22646    # 02;IPR-2Y-SP138;209;0;0.00080;0.00200;0.00050;101.0;144.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.00240;0.00600;TL;IPORA--SP138 - IPR-2Y-S 
2343;IT+CJ-BIO138;689    # 01;ITA-1Y-SP138;215;0;0.00000;0.00010;0.00000;80.0;80.0;80.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00000;0.00030;TL;IT+CJ-BIO138 - ITA-1Y-S 
2343;IT+CJ-BIO138;4249    # 01;YRP+YM-SP138;215;0;0.00284;0.00719;0.00182;103.0;129.0;103.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00852;0.02157;TL;IT+CJ-BIO138 - YRP+YM-S 
2344;ITAPIR-SP138;2179    # 01;BARREI-SP138;207;0;0.02161;0.06851;0.01866;179.0;179.0;179.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06484;0.20553;TL;ITAPIR-SP138 - BARREI-S 
2351;FAZIGU-PR138;2354    # 01;CASSOB-PR138;103;0;0.01010;0.03030;0.00770;85.0;131.0;131.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03030;0.09090;TL;FAZIGU-PR138 - CASSOB-P 
2351;FAZIGU-PR138;2413    # 01;FRGRAN-PR138;103;0;0.00330;0.01470;0.00556;131.0;131.0;131.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00990;0.04410;TL;FAZIGU-PR138 - FRGRAN-P 
2351;FAZIGU-PR138;9397    # 01;SUMITO-PR138;103;0;0.00160;0.00520;0.00162;85.0;111.0;111.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00480;0.01560;TL;FAZIGU-PR138 - SUMITO-P 
2353;CASSOB-PR230;821    # 01;UMBARA-PR230;102;0;0.00380;0.01880;0.03630;299.0;299.0;299.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01140;0.05640;TL;CASSOB-PR230 - UMBARA-P 
2354;CASSOB-PR138;2413    # 01;FRGRAN-PR138;103;0;0.01270;0.04110;0.01268;84.0;130.0;130.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03810;0.12330;TL;CASSOB-PR138 - FRGRAN-P 
2354;CASSOB-PR138;9708    # 01;AUDIWV-PR138;103;0;0.00030;0.00160;0.00059;110.0;176.0;176.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00090;0.00480;TL;CASSOB-PR138 - AUDIWV-P 
2355;ARAUCA-PR069;2402    # 01;UMBA-A-PR069;103;0;0.02600;0.08530;0.00160;80.0;110.0;110.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07800;0.25590;TL;ARAUCA-PR069 - UMBA-A-P 
2355;ARAUCA-PR069;2406    # 02;UMBA-B-PR069;103;0;0.01860;0.08650;0.00200;80.0;116.0;116.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05580;0.25950;TL;ARAUCA-PR069 - UMBA-B-P 
2355;ARAUCA-PR069;2427    # 01;TOMCOE-PR069;103;0;0.01530;0.03250;0.00063;26.0;47.0;98.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04590;0.09750;TL;ARAUCA-PR069 - TOMCOE-P 
2356;ATUBA--PR069;2357    # 01;BACACH-PR069;103;0;0.03400;0.09200;0.00180;81.0;81.0;81.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.10200;0.27600;TL;ATUBA--PR069 - BACACH-P 
2356;ATUBA--PR069;2478    # 01;SMONIC-PR069;103;0;0.02220;0.06050;0.00147;64.0;64.0;64.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06660;0.18150;TL;ATUBA--PR069 - SMONIC-P 
2356;ATUBA--PR069;2478    # 02;SMONIC-PR069;103;0;0.01390;0.05530;0.00152;87.0;87.0;87.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04170;0.16590;TL;ATUBA--PR069 - SMONIC-P 
2356;ATUBA--PR069;9402    # 01;BAIRRA-PR069;103;0;0.01240;0.04350;0.00089;52.0;52.0;52.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03720;0.13050;TL;ATUBA--PR069 - BAIRRA-P 
2357;BACACH-PR069;2387    # 02;PILARZ-PR069;103;0;0.01830;0.04960;0.00114;77.0;77.0;77.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05490;0.14880;TL;BACACH-PR069 - PILARZ-P 
2358;BARIGU-PR069;2363    # 01;CCOMPR-PR069;103;0;0.02030;0.06260;0.00095;73.0;73.0;73.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06090;0.18780;TL;BARIGU-PR069 - CCOMPR-P 
2358;BARIGU-PR069;40097    # 02;VOLTAP-PR069;103;0;0.01460;0.04230;0.00072;78.0;78.0;78.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04380;0.12690;TL;BARIGU-PR069 - VOLTAP-P 
2359;BATEIA-PR138;2364    # 01;CLARGO-PR138;103;0;0.00380;0.01110;0.00314;78.0;78.0;78.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01140;0.03330;TL;BATEIA-PR138 - CLARGO-P 
2359;BATEIA-PR138;2375    # 01;ITAMBE-PR138;103;0;0.01120;0.02540;0.00726;53.0;88.0;88.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03360;0.07620;TL;BATEIA-PR138 - ITAMBE-P 
2359;BATEIA-PR138;2378    # 01;LAPA---PR138;103;0;0.03640;0.10780;0.02867;80.0;127.0;127.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.10920;0.32340;TL;BATEIA-PR138 - LAPA---P 
2359;BATEIA-PR138;2391    # 01;DICLAR-PR138;103;0;0.00620;0.01910;0.00546;78.0;78.0;78.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01860;0.05730;TL;BATEIA-PR138 - DICLAR-P 
2360;BATEL--PR069;2365    # 01;CAPANE-PR069;103;0;0.00570;0.02740;0.00069;117.0;117.0;117.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01710;0.08220;TL;BATEL--PR069 - CAPANE-P 
2360;BATEL--PR069;2397    # 01;SQUITE-PR069;103;0;0.00630;0.03040;0.00076;113.0;113.0;113.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01890;0.09120;TL;BATEL--PR069 - SQUITE-P 
2360;BATEL--PR069;2397    # 02;SQUITE-PR069;103;0;0.01160;0.05750;0.00137;116.0;116.0;116.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03480;0.17250;TL;BATEL--PR069 - SQUITE-P 
2361;BOQUEI-PR069;2401    # 02;UBERAB-PR069;103;0;0.03720;0.10790;0.00185;72.0;72.0;72.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.11160;0.32370;TL;BOQUEI-PR069 - UBERAB-P 
2361;BOQUEI-PR069;2402    # 01;UMBA-A-PR069;103;0;0.04470;0.12720;0.00228;73.0;73.0;73.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.13410;0.38160;TL;BOQUEI-PR069 - UMBA-A-P 
2362;BO1TAP-PR069;2368    # 01;CINDUS-PR069;103;0;0.00340;0.00990;0.00016;73.0;73.0;73.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01020;0.02970;TL;BO1TAP-PR069 - CINDUS-P 
2362;BO1TAP-PR069;40098    # 01;COCTAP-PR069;103;0;0.00470;0.01380;0.00023;77.0;77.0;77.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01410;0.04140;TL;BO1TAP-PR069 - COCTAP-P 
2363;CCOMPR-PR069;2366    # 01;CENTRO-PR069;103;0;0.03700;0.12470;0.00239;67.0;67.0;67.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.11100;0.37410;TL;CCOMPR-PR069 - CENTRO-P 
2363;CCOMPR-PR069;2381    # 01;MERCES-PR069;103;0;0.03220;0.11030;0.00211;71.0;71.0;71.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.09660;0.33090;TL;CCOMPR-PR069 - MERCES-P 
2363;CCOMPR-PR069;2393    # 01;CORNPR-PR069;103;0;0.15150;0.34570;0.00605;26.0;47.0;47.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.45450;1.03710;TL;CCOMPR-PR069 - CORNPR-P 
2363;CCOMPR-PR069;9400    # 01;CSIQUE-PR069;103;0;0.01120;0.05460;0.00132;113.0;113.0;113.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03360;0.16380;TL;CCOMPR-PR069 - CSIQUE-P 
2363;CCOMPR-PR069;40097    # 02;VOLTAP-PR069;103;0;0.00580;0.01670;0.00029;78.0;78.0;78.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01740;0.05010;TL;CCOMPR-PR069 - VOLTAP-P 
2364;CLARGO-PR138;2391    # 01;DICLAR-PR138;103;0;0.00400;0.01270;0.00370;78.0;78.0;78.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01200;0.03810;TL;CLARGO-PR138 - DICLAR-P 
2365;CAPANE-PR069;2408    # 01;ALTGLO-PR069;103;0;0.00440;0.02130;0.00053;127.0;127.0;127.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01320;0.06390;TL;CAPANE-PR069 - ALTGLO-P 
2366;CENTRO-PR069;2387    # 01;PILARZ-PR069;103;0;0.01970;0.06540;0.00139;67.0;67.0;67.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05910;0.19620;TL;CENTRO-PR069 - PILARZ-P 
2367;CHAMIN-PR069;2403    # 01;SALTME-PR069;103;0;0.00540;0.01170;0.00017;26.0;27.0;27.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01620;0.03510;TL;CHAMIN-PR069 - SALTME-P 
2368;CINDUS-PR069;2358    # 01;BARIGU-PR069;103;0;0.01870;0.05410;0.00093;73.0;73.0;73.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05610;0.16230;TL;CINDUS-PR069 - BARIGU-P 
2368;CINDUS-PR069;2358    # 02;BARIGU-PR069;103;0;0.01870;0.05410;0.00093;73.0;73.0;73.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05610;0.16230;TL;CINDUS-PR069 - BARIGU-P 
2368;CINDUS-PR069;9401    # 01;XAXIM--PR069;103;0;0.02500;0.12300;0.00286;98.0;98.0;98.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07500;0.36900;TL;CINDUS-PR069 - XAXIM--P 
2368;CINDUS-PR069;10333    # 01;HEXION-PR069;103;0;0.00650;0.02493;0.00060;98.0;98.0;98.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01950;0.07479;TL;CINDUS-PR069 - HEXION-P 
2368;CINDUS-PR069;40099    # 01;NEWTAP-PR069;103;0;0.00270;0.00830;0.00013;77.0;77.0;77.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00810;0.02490;TL;CINDUS-PR069 - NEWTAP-P 
2370;COCELP-PR069;40098    # 01;COCTAP-PR069;103;0;0.01180;0.03780;0.00062;12.0;12.0;12.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03540;0.11340;TL;COCELP-PR069 - COCTAP-P 
2371;ULTRAF-PR069;2402    # 01;UMBA-A-PR069;103;0;0.01360;0.05200;0.00083;27.0;39.0;39.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04080;0.15600;TL;ULTRAF-PR069 - UMBA-A-P 
2371;ULTRAF-PR069;2406    # 02;UMBA-B-PR069;103;0;0.02400;0.05310;0.00100;35.0;44.0;44.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07200;0.15930;TL;ULTRAF-PR069 - UMBA-B-P 
2373;GPSOUZ-PR138;2384    # 01;PARAN--PR138;103;0;0.05150;0.14970;0.04074;83.0;131.0;131.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.15450;0.44910;TL;GPSOUZ-PR138 - PARAN--P 
2374;GUARIC-PR069;2376    # 01;PIRIZA-PR069;103;0;0.10920;0.22820;0.00341;26.0;47.0;47.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.32760;0.68460;TL;GUARIC-PR069 - PIRIZA-P 
2374;GUARIC-PR069;2403    # 01;SALTME-PR069;103;0;0.06030;0.12660;0.00188;26.0;47.0;47.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.18090;0.37980;TL;GUARIC-PR069 - SALTME-P 
2378;LAPA---PR138;2389    # 01;TAFISA-PR138;103;0;0.04700;0.14390;0.03542;84.0;131.0;131.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.14100;0.43170;TL;LAPA---PR138 - TAFISA-P 
2379;MATINH-PR138;2383    # 01;PFISCA-PR138;103;0;0.03120;0.09180;0.02519;83.0;130.0;130.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.09360;0.27540;TL;MATINH-PR138 - PFISCA-P 
2379;MATINH-PR138;2410    # 01;GUARAT-PR138;103;0;0.00670;0.02340;0.00742;83.0;108.0;108.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02010;0.07020;TL;MATINH-PR138 - GUARAT-P 
2380;GUATUP-PR069;2385    # 01;PINHAI-PR069;103;0;0.01230;0.06570;0.00163;90.0;120.0;120.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03690;0.19710;TL;GUATUP-PR069 - PINHAI-P 
2380;GUATUP-PR069;9320    # 01;DISJP--PR069;103;0;0.01080;0.05210;0.00130;101.0;101.0;101.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03240;0.15630;TL;GUATUP-PR069 - DISJP--P 
2381;MERCES-PR069;2387    # 01;PILARZ-PR069;103;0;0.01720;0.06220;0.00141;60.0;67.0;67.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05160;0.18660;TL;MERCES-PR069 - PILARZ-P 
2383;PFISCA-PR138;2384    # 01;PARAN--PR138;103;0;0.00390;0.01130;0.00309;83.0;131.0;131.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01170;0.03390;TL;PFISCA-PR138 - PARAN--P 
2383;PFISCA-PR138;2390    # 01;PLESTE-PR138;103;0;0.02080;0.06060;0.01658;65.0;83.0;83.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06240;0.18180;TL;PFISCA-PR138 - PLESTE-P 
2383;PFISCA-PR138;2390    # 02;PLESTE-PR138;103;0;0.02110;0.06160;0.01662;83.0;131.0;131.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06330;0.18480;TL;PFISCA-PR138 - PLESTE-P 
2383;PFISCA-PR138;2410    # 01;GUARAT-PR138;103;0;0.03700;0.11070;0.03084;83.0;108.0;108.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.11100;0.33210;TL;PFISCA-PR138 - GUARAT-P 
2383;PFISCA-PR138;2416    # 01;PORTO--PR138;103;0;0.00490;0.01930;0.00692;91.0;120.0;120.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01470;0.05790;TL;PFISCA-PR138 - PORTO--P 
2383;PFISCA-PR138;10377    # 01;PGUARA-PR138;103;0;0.00263;0.00782;0.00202;83.0;131.0;83.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00789;0.02346;TL;PFISCA-PR138 - PGUARA-P 
2384;PARAN--PR138;2416    # 01;PORTO--PR138;103;0;0.00280;0.00850;0.00263;65.0;65.0;65.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00840;0.02550;TL;PARAN--PR138 - PORTO--P 
2385;PINHAI-PR069;2407    # 01;DIXIET-PR069;103;0;0.01240;0.03380;0.00084;62.0;62.0;62.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03720;0.10140;TL;PINHAI-PR069 - DIXIET-P 
2386;PAROLI-PR069;40102    # 01;REFTAP-PR069;103;0;0.00540;0.02570;0.00064;124.0;124.0;124.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01620;0.07710;TL;PAROLI-PR069 - REFTAP-P 
2387;PILARZ-PR069;2419    # 01;STAFEL-PR069;103;0;0.02500;0.08060;0.00160;43.0;43.0;43.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07500;0.24180;TL;PILARZ-PR069 - STAFEL-P 
2387;PILARZ-PR069;2419    # 02;STAFEL-PR069;103;0;0.02570;0.08380;0.00168;43.0;43.0;43.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07710;0.25140;TL;PILARZ-PR069 - STAFEL-P 
2388;PINHRI-PR069;2374    # 01;GUARIC-PR069;103;0;0.26860;0.45150;0.00679;16.0;16.0;16.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.80580;1.35450;TL;PINHRI-PR069 - GUARIC-P 
2388;PINHRI-PR069;2374    # 02;GUARIC-PR069;103;0;0.26860;0.45150;0.00679;16.0;16.0;16.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.80580;1.35450;TL;PINHRI-PR069 - GUARIC-P 
2388;PINHRI-PR069;2401    # 01;UBERAB-PR069;103;0;0.03810;0.11060;0.00190;59.0;59.0;59.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.11430;0.33180;TL;PINHRI-PR069 - UBERAB-P 
2388;PINHRI-PR069;2402    # 02;UMBA-A-PR069;103;0;0.04710;0.13690;0.00234;73.0;73.0;73.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.14130;0.41070;TL;PINHRI-PR069 - UMBA-A-P 
2389;TAFISA-PR138;2413    # 01;FRGRAN-PR138;103;0;0.04510;0.13610;0.03856;87.0;132.0;132.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.13530;0.40830;TL;TAFISA-PR138 - FRGRAN-P 
2389;TAFISA-PR138;9431    # 01;TAFIFA-PR138;103;0;0.00030;0.00070;0.00020;84.0;131.0;131.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00090;0.00210;TL;TAFISA-PR138 - TAFIFA-P 
2392;QBARRA-PR069;2430    # 01;PIRAQU-PR069;103;0;0.03070;0.10130;0.00220;52.0;86.0;86.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.09210;0.30390;TL;QBARRA-PR069 - PIRAQU-P 
2397;SQUITE-PR069;2415    # 01;NOVMUN-PR069;103;0;0.00840;0.04040;0.00101;113.0;113.0;113.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02520;0.12120;TL;SQUITE-PR069 - NOVMUN-P 
2397;SQUITE-PR069;9400    # 01;CSIQUE-PR069;103;0;0.00580;0.02910;0.00083;125.0;125.0;125.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01740;0.08730;TL;SQUITE-PR069 - CSIQUE-P 
2398;SJPINH-PR069;2401    # 01;UBERAB-PR069;103;0;0.03620;0.10900;0.00174;41.0;65.0;41.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.10860;0.32700;TL;SJPINH-PR069 - UBERAB-P 
2398;SJPINH-PR069;2409    # 01;PROVID-PR069;103;0;0.07040;0.06280;0.00088;19.0;28.0;19.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.21120;0.18840;TL;SJPINH-PR069 - PROVID-P 
2398;SJPINH-PR069;9320    # 01;DISJP--PR069;103;0;0.02850;0.11440;0.00311;98.0;98.0;98.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.08550;0.34320;TL;SJPINH-PR069 - DISJP--P 
2400;TARUMA-PR069;2356    # 01;ATUBA--PR069;103;0;0.02340;0.06770;0.00117;62.0;62.0;62.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07020;0.20310;TL;TARUMA-PR069 - ATUBA--P 
2400;TARUMA-PR069;2401    # 01;UBERAB-PR069;103;0;0.01700;0.04940;0.00086;60.0;60.0;60.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05100;0.14820;TL;TARUMA-PR069 - UBERAB-P 
2401;UBERAB-PR069;9402    # 01;BAIRRA-PR069;103;0;0.03660;0.11170;0.00213;52.0;52.0;52.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.10980;0.33510;TL;UBERAB-PR069 - BAIRRA-P 
2401;UBERAB-PR069;9419    # 01;AFOPEN-PR069;103;0;0.02270;0.07810;0.00148;75.0;75.0;75.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.06810;0.23430;TL;UBERAB-PR069 - AFOPEN-P 
2402;UMBA-A-PR069;2406    # 01;UMBA-B-PR069;103;0;0.00001;0.00001;0.00000;190.0;190.0;190.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00001;0.00001;SWITCH;UMBA-A-PR069 - UMBA-B-P 
2402;UMBA-A-PR069;40101    # 01;LACTAP-PR069;103;0;0.03220;0.08720;0.00177;77.0;77.0;77.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.09660;0.26160;TL;UMBA-A-PR069 - LACTAP-P 
2406;UMBA-B-PR069;2412    # 01;TATUQU-PR069;103;0;0.01800;0.05410;0.00099;73.0;73.0;73.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05400;0.16230;TL;UMBA-B-PR069 - TATUQU-P 
2411;NEWHOL-PR069;40099    # 01;NEWTAP-PR069;103;0;0.00210;0.00570;0.00014;40.0;40.0;40.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00630;0.01710;TL;NEWHOL-PR069 - NEWTAP-P 
2414;GUARAI-PR069;2478    # 01;SMONIC-PR069;103;0;0.01330;0.05290;0.00146;69.0;69.0;69.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03990;0.15870;TL;GUARAI-PR069 - SMONIC-P 
2416;PORTO--PR138;10158    # 01;TCP----PR138;103;0;0.00040;0.00170;0.00061;103.0;103.0;103.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00120;0.00510;TL;PORTO--PR138 - TCP----P 
2417;BELEM--PR138;2437    # 01;PGROSS-PR138;103;0;0.00760;0.02470;0.00694;82.0;82.0;82.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02280;0.07410;TL;BELEM--PR138 - PGROSS-P 
