sep=;
From#;From Name;To# - Circ#;To Name;Area;Owner;Type;Resistance (pu);Reactance (pu);Normal Rat.(MVA);Overl. Rat.(MVA);Emerg. Rat.(MVA);Tap (pu);Phase Shift (deg);CBus;CBus Name;Tap or Phs Min;Tap or Phs Max;V or Flow Max;V or Flow Min;ShtF On;GSht From (MW);BSht From (Mvar);ShtT On;GSht To (MW);BSht To (Mvar);Brk From;Brk To;Monitored;Connection;R0;X0;Name
938;BLUMEN-SC525;43031   #06;BLU--6-SC000;51;0;Trafo;0.00009;0.00300;672.0;672.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00009;0.00300;BLUMEN-SC525 - BLU--6-S 
938;BLUMEN-SC525;43033   #07;BLU--7-SC000;51;0;Trafo;0.00010;0.00107;672.0;672.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00010;0.00107;BLUMEN-SC525 - BLU--7-S 
939;BLUMEN-SC230;43030   #05;BLU--5-SC000;52;0;OLTC(ON);0.00023;0.00967;672.0;672.0;672.0;0.99440;0.00;939;BLUMEN-SC230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00023;0.00967;BLUMEN-SC230 - BLU--5-S 
939;BLUMEN-SC230;43031   #06;BLU--6-SC000;52;0;OLTC(ON);0.00023;0.00960;672.0;672.0;672.0;0.99440;0.00;939;BLUMEN-SC230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00023;0.00960;BLUMEN-SC230 - BLU--6-S 
939;BLUMEN-SC230;43032   #01;BLU--1-SC000;52;0;Trafo;0.00115;0.06570;150.0;162.0;162.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00115;0.06570;BLUMEN-SC230 - BLU--1-S 
939;BLUMEN-SC230;43033   #07;BLU--7-SC000;52;0;OLTC(ON);0.00014;0.01165;672.0;672.0;672.0;0.99440;0.00;939;BLUMEN-SC230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00014;0.01165;BLUMEN-SC230 - BLU--7-S 
939;BLUMEN-SC230;43034   #02;BLU--2-SC000;52;0;Trafo;0.00150;0.05663;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00150;0.05663;BLUMEN-SC230 - BLU--2-S 
939;BLUMEN-SC230;43036   #04;BLU--4-SC000;52;0;Trafo;0.00217;0.04753;168.0;181.0;181.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00217;0.04753;BLUMEN-SC230 - BLU--4-S 
939;BLUMEN-SC230;43037   #03;BLU--3-SC000;52;0;Trafo;0.00140;0.06920;150.0;162.0;162.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00140;0.06920;BLUMEN-SC230 - BLU--3-S 
940;BLUMEN-SC138;43032   #01;BLU--1-SC000;53;0;OLTC(ON);0.00183;-0.00450;150.0;162.0;162.0;1.01900;0.00;940;BLUMEN-SC138;0.900 pu;1.100 pu;1.034 pu;1.034 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00183;-0.00450;BLUMEN-SC138 - BLU--1-S 
940;BLUMEN-SC138;43034   #02;BLU--2-SC000;53;0;OLTC(ON);0.00235;0.00243;150.0;150.0;150.0;1.01900;0.00;940;BLUMEN-SC138;0.900 pu;1.100 pu;1.034 pu;1.034 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00235;0.00243;BLUMEN-SC138 - BLU--2-S 
940;BLUMEN-SC138;43036   #04;BLU--4-SC000;53;0;OLTC(ON);0.00352;0.01261;168.0;181.0;181.0;1.01900;0.00;940;BLUMEN-SC138;0.900 pu;1.100 pu;1.034 pu;1.034 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00352;0.01261;BLUMEN-SC138 - BLU--4-S 
940;BLUMEN-SC138;43037   #03;BLU--3-SC000;53;0;OLTC(ON);0.00202;-0.00900;150.0;162.0;162.0;1.01900;0.00;940;BLUMEN-SC138;0.900 pu;1.100 pu;1.034 pu;1.034 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00202;-0.00900;BLUMEN-SC138 - BLU--3-S 
943;CANOIN-SC230;43051   #01;CAN--1-SC000;52;0;Trafo;0.00175;0.05293;150.0;159.0;159.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00175;0.05293;CANOIN-SC230 - CAN--1-S 
943;CANOIN-SC230;43053   #03;CAN--3-SC000;52;0;Trafo;0.00200;0.05410;150.0;180.0;180.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00200;0.05410;CANOIN-SC230 - CAN--3-S 
943;CANOIN-SC230;43055   #02;CAN-2--SC000;52;0;Trafo;0.00198;0.05577;150.0;159.0;159.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00198;0.05577;CANOIN-SC230 - CAN-2--S 
945;DESTER-SC230;43010   #01;DRO--1-SC000;52;0;Trafo;0.00156;0.08677;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00156;0.08677;DESTER-SC230 - DRO--1-S 
945;DESTER-SC230;43106   #02;DRO--2-SC000;52;0;Trafo;0.00198;0.07600;150.0;180.0;180.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00198;0.07600;DESTER-SC230 - DRO--2-S 
946;BIGUAC-SC525;944   #01;BIGUACCER019;51;0;Trafo;0.00000;0.05310;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05310;BIGUAC-SC525 - BIGUACCE 
946;BIGUAC-SC525;43006   #01;BIG--1-SC000;51;0;Trafo;0.00019;0.01949;672.0;705.0;705.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00019;0.01949;BIGUAC-SC525 - BIG--1-S 
946;BIGUAC-SC525;43007   #02;BIG--2-SC000;51;0;Trafo;0.00018;0.02860;672.0;672.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00018;0.02860;BIGUAC-SC525 - BIG--2-S 
946;BIGUAC-SC525;43175   #03;BIG--3-SC000;51;0;Trafo;0.00016;0.02270;672.0;806.0;806.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00016;0.02270;BIGUAC-SC525 - BIG--3-S 
947;BIGUAC-SC230;43006   #01;BIG--1-SC000;52;0;OLTC(ON);0.00025;-0.00051;672.0;705.0;705.0;1.00100;0.00;947;BIGUAC-SC230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00025;-0.00051;BIGUAC-SC230 - BIG--1-S 
947;BIGUAC-SC230;43007   #02;BIG--2-SC000;52;0;OLTC(ON);0.00026;-0.00873;672.0;672.0;672.0;1.00100;0.00;947;BIGUAC-SC230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00026;-0.00873;BIGUAC-SC230 - BIG--2-S 
947;BIGUAC-SC230;43063   #07;BIG--7-SC000;52;0;Trafo;0.00175;0.05357;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00175;0.05357;BIGUAC-SC230 - BIG--7-S 
947;BIGUAC-SC230;43067   #05;BIG--5-SC000;52;0;Trafo;0.00180;0.03197;150.0;159.0;159.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00180;0.03197;BIGUAC-SC230 - BIG--5-S 
947;BIGUAC-SC230;43068   #06;BIG--6-SC000;52;0;Trafo;0.00180;0.05183;150.0;159.0;159.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00180;0.05183;BIGUAC-SC230 - BIG--6-S 
947;BIGUAC-SC230;43115   #08;BIG--8-SC000;52;0;Trafo;0.00201;0.05603;150.0;180.0;180.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00201;0.05603;BIGUAC-SC230 - BIG--8-S 
947;BIGUAC-SC230;43175   #03;BIG--3-SC000;52;0;OLTC(ON);0.00025;-0.00263;672.0;806.0;806.0;1.00100;0.00;947;BIGUAC-SC230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00025;-0.00263;BIGUAC-SC230 - BIG--3-S 
948;BIGUAC-SC138;43063   #07;BIG--7-SC000;53;0;OLTC(ON);0.00305;0.00817;150.0;150.0;150.0;1.00100;0.00;948;BIGUAC-SC138;0.900 pu;1.100 pu;1.022 pu;1.022 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00305;0.00817;BIGUAC-SC138 - BIG--7-S 
948;BIGUAC-SC138;43067   #05;BIG--5-SC000;53;0;OLTC(ON);0.00311;0.02937;150.0;159.0;159.0;1.00100;0.00;948;BIGUAC-SC138;0.900 pu;1.100 pu;1.022 pu;1.022 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00311;0.02937;BIGUAC-SC138 - BIG--5-S 
948;BIGUAC-SC138;43068   #06;BIG--6-SC000;53;0;OLTC(ON);0.00305;0.00963;150.0;159.0;159.0;1.00100;0.00;948;BIGUAC-SC138;0.900 pu;1.100 pu;1.022 pu;1.022 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00305;0.00963;BIGUAC-SC138 - BIG--6-S 
948;BIGUAC-SC138;43115   #08;BIG--8-SC000;53;0;OLTC(ON);0.00335;0.00483;150.0;180.0;180.0;1.00100;0.00;948;BIGUAC-SC138;0.900 pu;1.100 pu;1.022 pu;1.022 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00335;0.00483;BIGUAC-SC138 - BIG--8-S 
949;RIOSUL-SC230;43015   #01;RSU--1-SC000;52;0;Trafo;0.00129;0.06963;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00129;0.06963;RIOSUL-SC230 - RSU--1-S 
949;RIOSUL-SC230;43016   #02;RSU--2-SC000;52;0;Trafo;0.00112;0.06660;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00112;0.06660;RIOSUL-SC230 - RSU--2-S 
949;RIOSUL-SC230;43017   #03;RSU--3-SC000;52;0;Trafo;0.00061;0.05063;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00061;0.05063;RIOSUL-SC230 - RSU--3-S 
950;LAGES--SC230;43012   #01;LAG--1-SC000;52;0;Trafo;0.00111;0.06700;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00111;0.06700;LAGES--SC230 - LAG--1-S 
950;LAGES--SC230;43013   #02;LAG--2-SC000;52;0;Trafo;0.00125;0.06860;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00125;0.06860;LAGES--SC230 - LAG--2-S 
950;LAGES--SC230;43014   #03;LAG--3-SC000;52;0;Trafo;0.00117;0.06913;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00117;0.06913;LAGES--SC230 - LAG--3-S 
951;CHARQU-RS230;41244   #06;CCHA-6-RS000;2;0;OLTC(ON);0.00146;0.10889;88.0;97.0;97.0;1.01200;0.00;1202;AFPIRA-RS069;0.823 pu;1.082 pu;1.004 pu;1.004 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00146;0.10889;CHARQU-RS230 - CCHA-6-R 
951;CHARQU-RS230;41246   #09;CAHA-9-RS000;2;0;Trafo;0.00000;0.15010;83.0;83.0;83.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.15010;CHARQU-RS230 - CAHA-9-R 
953;CNOVOG-SC230;1157   #01;CNOVOSUHE000;52;0;Trafo;0.00000;0.04111;933.0;933.0;933.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.04111;CNOVOG-SC230 - CNOVOSUH 
953;CNOVOG-SC230;1158   #01;CNOVOSSIN003;52;0;Trafo;0.00000;0.01370;1000.0;1000.0;1000.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.01370;CNOVOG-SC230 - CNOVOSSI 
954;CMOURA-PR230;43276   #02;CMO--2-PR000;102;0;OLTC(ON);0.00032;0.06334;225.0;270.0;315.0;1.01400;0.00;860;CMOURA-PR138;0.870 pu;1.054 pu;1.003 pu;1.003 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00032;0.06334;CMOURA-PR230 - CMO--2-P 
954;CMOURA-PR230;43299   #01;CMO--1-PR000;102;0;OLTC(ON);0.00032;0.06334;225.0;270.0;315.0;1.01400;0.00;860;CMOURA-PR138;0.870 pu;1.054 pu;1.003 pu;1.003 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00032;0.06334;CMOURA-PR230 - CMO--1-P 
955;CNOVOS-SC525;43038   #02;CNO--2-SC000;51;0;Trafo;0.00015;0.01323;672.0;672.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00015;0.01323;CNOVOS-SC525 - CNO--2-S 
955;CNOVOS-SC525;43076   #07;CNO--7-SC000;51;0;Trafo;0.00015;0.01477;672.0;672.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00015;0.01477;CNOVOS-SC525 - CNO--7-S 
955;CNOVOS-SC525;43100   #01;CNO--1-SC000;51;0;Trafo;0.00005;0.01646;672.0;672.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00005;0.01646;CNOVOS-SC525 - CNO--1-S 
956;CNOVOS-SC230;43038   #02;CNO--2-SC000;52;0;OLTC(ON);0.00027;-0.00091;672.0;672.0;672.0;0.96590;0.00;956;CNOVOS-SC230;0.900 pu;1.100 pu;0.990 pu;0.990 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00027;-0.00091;CNOVOS-SC230 - CNO--2-S 
956;CNOVOS-SC230;43039   #03;CNO--3-SC000;52;0;Trafo;0.00118;0.06503;150.0;162.0;162.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00118;0.06503;CNOVOS-SC230 - CNO--3-S 
956;CNOVOS-SC230;43040   #04;CNO--4-SC000;52;0;Trafo;0.00118;0.06507;150.0;162.0;162.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00118;0.06507;CNOVOS-SC230 - CNO--4-S 
956;CNOVOS-SC230;43041   #05;CNO--5-SC000;52;0;Trafo;0.00115;0.06520;150.0;162.0;162.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00115;0.06520;CNOVOS-SC230 - CNO--5-S 
956;CNOVOS-SC230;43076   #07;CNO--7-SC000;52;0;OLTC(ON);0.00027;-0.00249;672.0;672.0;672.0;0.96590;0.00;956;CNOVOS-SC230;0.900 pu;1.100 pu;0.990 pu;0.990 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00027;-0.00249;CNOVOS-SC230 - CNO--7-S 
956;CNOVOS-SC230;43100   #01;CNO--1-SC000;52;0;OLTC(ON);0.00010;-0.00408;672.0;672.0;672.0;0.96590;0.00;956;CNOVOS-SC230;0.900 pu;1.100 pu;0.990 pu;0.990 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00010;-0.00408;CNOVOS-SC230 - CNO--1-S 
958;CNOVOE-SC138;43039   #03;CNO--3-SC000;53;0;OLTC(ON);0.00189;-0.00457;150.0;162.0;162.0;1.05600;0.00;958;CNOVOE-SC138;0.924 pu;1.129 pu;1.040 pu;1.040 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00189;-0.00457;CNOVOE-SC138 - CNO--3-S 
958;CNOVOE-SC138;43040   #04;CNO--4-SC000;53;0;OLTC(ON);0.00189;-0.00453;150.0;162.0;162.0;1.05600;0.00;958;CNOVOE-SC138;0.924 pu;1.129 pu;1.040 pu;1.040 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00189;-0.00453;CNOVOE-SC138 - CNO--4-S 
958;CNOVOE-SC138;43041   #05;CNO--5-SC000;53;0;OLTC(ON);0.00182;-0.00440;150.0;162.0;162.0;1.05600;0.00;958;CNOVOE-SC138;0.924 pu;1.129 pu;1.040 pu;1.040 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00182;-0.00440;CNOVOE-SC138 - CNO--5-S 
959;CURITI-PR525;43044   #01;CBA--1-PR000;101;0;Trafo;0.00009;0.00456;672.0;672.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00009;0.00456;CURITI-PR525 - CBA--1-P 
959;CURITI-PR525;43046   #02;CBA--2-PR000;101;0;Trafo;0.00009;0.00463;672.0;672.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00009;0.00463;CURITI-PR525 - CBA--2-P 
959;CURITI-PR525;43047   #03;CBA--3-PR000;101;0;Trafo;0.00018;0.01540;672.0;873.0;873.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00018;0.01540;CURITI-PR525 - CBA--3-P 
960;CURITI-PR230;43044   #01;CBA--1-PR000;102;0;OLTC(ON);0.00023;0.00826;672.0;672.0;672.0;0.98560;0.00;960;CURITI-PR230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00023;0.00826;CURITI-PR230 - CBA--1-P 
960;CURITI-PR230;43046   #02;CBA--2-PR000;102;0;OLTC(ON);0.00022;0.00822;672.0;672.0;672.0;0.98560;0.00;960;CURITI-PR230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00022;0.00822;CURITI-PR230 - CBA--2-P 
960;CURITI-PR230;43047   #03;CBA--3-PR000;102;0;OLTC(ON);0.00012;-0.00330;672.0;873.0;873.0;0.98560;0.00;960;CURITI-PR230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00012;-0.00330;CURITI-PR230 - CBA--3-P 
961;FORQUI-SC230;43933   #03;FORQ-3-SC000;52;0;OLTC(ON);0.00221;0.08833;150.0;195.0;195.0;0.97020;0.00;2749;FORQUI-SC069;0.900 pu;1.100 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00221;0.08833;FORQUI-SC230 - FORQ-3-S 
961;FORQUI-SC230;43935   #02;FORQ-2-SC000;52;0;OLTC(ON);0.00222;0.08870;150.0;195.0;195.0;0.97020;0.00;2749;FORQUI-SC069;0.900 pu;1.100 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00222;0.08870;FORQUI-SC230 - FORQ-2-S 
961;FORQUI-SC230;43937   #01;FORQ-1-SC000;52;0;OLTC(ON);0.00221;0.08827;150.0;195.0;195.0;0.97020;0.00;2749;FORQUI-SC069;0.900 pu;1.100 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00221;0.08827;FORQUI-SC230 - FORQ-1-S 
962;FARROU-RS230;41258   #01;FARR-1-RS000;2;0;OLTC(ON);0.00144;0.11142;88.0;95.0;95.0;1.00300;0.00;1207;FARROU-RS069;0.864 pu;1.136 pu;1.009 pu;1.009 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00144;0.11142;FARROU-RS230 - FARR-1-R 
962;FARROU-RS230;41259   #02;FARR-2-RS000;2;0;OLTC(ON);0.00144;0.10594;88.0;95.0;95.0;1.00300;0.00;1207;FARROU-RS069;0.864 pu;1.136 pu;1.009 pu;1.009 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00144;0.10594;FARROU-RS230 - FARR-2-R 
962;FARROU-RS230;43804   #03;FARR-3-RS000;2;0;OLTC(ON);0.00189;0.12500;88.0;106.0;106.0;1.00300;0.00;1207;FARROU-RS069;0.864 pu;1.136 pu;1.009 pu;1.009 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00189;0.12500;FARROU-RS230 - FARR-3-R 
964;CAXIAS-RS525;41229   #01;CAX-1--RS000;1;0;OLTC(ON);0.00008;0.00061;672.0;672.0;672.0;1.02500;0.00;965;CAXIAS-RS230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00008;0.00061;CAXIAS-RS525 - CAX-1--R 
964;CAXIAS-RS525;41230   #02;CAX-2--RS000;1;0;OLTC(ON);0.00010;0.00070;672.0;692.0;692.0;1.02500;0.00;965;CAXIAS-RS230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00010;0.00070;CAXIAS-RS525 - CAX-2--R 
964;CAXIAS-RS525;41231   #03;CAX-3--RS000;1;0;OLTC(ON);0.00012;0.00190;672.0;726.0;726.0;1.02500;0.00;965;CAXIAS-RS230;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00012;0.00190;CAXIAS-RS525 - CAX-3--R 
965;CAXIAS-RS230;41229   #01;CAX-1--RS000;2;0;Trafo;0.00010;0.01150;672.0;672.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00010;0.01150;CAXIAS-RS230 - CAX-1--R 
965;CAXIAS-RS230;41230   #02;CAX-2--RS000;2;0;Trafo;0.00014;0.01166;672.0;692.0;692.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00014;0.01166;CAXIAS-RS230 - CAX-2--R 
965;CAXIAS-RS230;41231   #03;CAX-3--RS000;2;0;Trafo;0.00019;0.01101;672.0;726.0;726.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00019;0.01101;CAXIAS-RS230 - CAX-3--R 
967;FLORIA-SC138;968   #01;FLORIA-SC069;53;0;OLTC(ON);0.01480;0.30229;25.0;25.0;25.0;0.99810;0.00;968;FLORIA-SC069;0.900 pu;1.100 pu;1.020 pu;1.020 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.01480;0.30229;FLORIA-SC138 - FLORIA-S 
